,material_id,nsites,nelements,chemsys,band_gap,spacegroup.crystal_system,spacegroup.number,spacegroup.point_group
8184,mp-1203875,98,4,H-N-Te-Zn,0.5238999999999998,monoclinic,14,2/m
8185,mp-12039,7,3,C-Gd-Mo,0.0,monoclinic,12,2/m
8186,mp-1204525,60,4,K-O-S-Sn,3.4583,trigonal,147,-3
8187,mp-1204660,48,3,Cr-Hf-Si,0.0,orthorhombic,55,mmm
8188,mp-12403,18,3,B-F-Li,8.2555,trigonal,152,32
8189,mp-12614,12,2,Ca-Cu,0.0,orthorhombic,62,mmm
8190,mp-12904,8,3,Ag-Ho-Te,1.3133999999999997,tetragonal,113,-42m
8191,mp-13026,12,3,Pt-Yb-Zn,0.0,orthorhombic,62,mmm
8192,mp-1307,4,2,Ga-Li,0.0,cubic,227,m-3m
8193,mp-13172,6,3,Cu-Mg-Y,0.0,cubic,216,-43m
8194,mp-13225,24,3,Cu-Dy-Mg,0.0,hexagonal,194,6/mmm
8195,mp-13384,20,4,Ag-Er-P-Se,1.8335,trigonal,163,-3m
8196,mp-13483,12,3,B-Pr-Pt,0.0,hexagonal,191,6/mmm
8197,mp-1357,16,2,P-Rh,0.0,cubic,204,m-3
8198,mp-14002,72,3,As-Ba-Ge,0.8241999999999998,cubic,218,-43m
8199,mp-14192,9,3,F-Na-U,0.24149999999999983,trigonal,150,32
8200,mp-14324,26,4,Be-K-Na-O,2.912,tetragonal,136,4/mmm
8201,mp-14384,96,4,B-Ba-Ho-O,3.8221,hexagonal,185,6mm
8202,mp-14430,20,4,O-Ru-Sr-Y,0.0,monoclinic,14,2/m
8203,mp-14439,80,3,K-O-Tl,1.4851999999999999,orthorhombic,61,mmm
8204,mp-14515,56,4,Ga-Na-Nd-S,2.1050000000000004,orthorhombic,70,mmm
8205,mp-14643,20,2,Er-Te,0.8286999999999995,orthorhombic,70,mmm
8206,mp-14646,76,4,Li-Mg-O-S,5.6251999999999995,orthorhombic,60,mmm
8207,mp-14673,208,3,F-S-Sb,1.7301,monoclinic,14,2/m
8208,mp-14734,24,4,C-Cs-F-O,6.1247,monoclinic,14,2/m
8209,mp-14797,12,3,Pt-Rb-Se,1.1132,trigonal,166,-3m
8210,mp-14853,16,3,Ba-Er-O,3.4023,trigonal,146,3
8211,mp-1601,2,2,Ru-Ta,0.0,tetragonal,123,4/mmm
8212,mp-16032,5,3,O-Pr-Te,1.6930000000000005,tetragonal,139,4/mmm
8213,mp-16092,92,4,B-Co-Si-Tm,0.0,tetragonal,129,4/mmm
8214,mp-16250,5,3,Au-Si-Th,0.0,tetragonal,139,4/mmm
8215,mp-16605,20,4,O-Sr-Ta-Tm,3.8791,monoclinic,14,2/m
8216,mp-16678,63,3,Mo-Nd-O,2.5664999999999996,triclinic,2,-1
8217,mp-16802,42,4,Ba-Mo-O-P,3.9912000000000005,monoclinic,15,2/m
8218,mp-1697,6,2,Pt-Tb,0.0,cubic,227,m-3m
8219,mp-17024,24,3,Ba-N-Nb,2.0178000000000003,monoclinic,15,2/m
8220,mp-17085,36,4,F-O-Rb-Zr,5.3383,trigonal,166,-3m
8221,mp-1714,24,2,Fe-Si,0.6975999999999996,orthorhombic,64,mmm
8222,mp-1727,6,2,Si-Sr,0.0,tetragonal,141,4/mmm
8223,mp-17538,28,3,K-Sb-Se,2.2951,cubic,198,23
8224,mp-17750,32,4,O-Pr-Si-Te,2.0836999999999994,orthorhombic,57,mmm
8225,mp-17863,42,4,Mn-O-P-Si,4.0263,monoclinic,15,2/m
8226,mp-17911,24,3,Ba-O-Zn,3.0235,monoclinic,15,2/m
8227,mp-17918,32,4,Ba-F-S-Sn,2.3078000000000003,orthorhombic,62,mmm
8228,mp-18112,36,3,Ge-Se-Sr,1.1252,monoclinic,14,2/m
8229,mp-18255,36,4,O-P-Rb-Sm,5.5986,monoclinic,15,2/m
8230,mp-18466,32,4,Nd-O-Se-Si,2.8708,orthorhombic,57,mmm
8231,mp-18494,36,3,Mo-Nd-O,2.7089,tetragonal,142,4/mmm
8232,mp-18797,22,3,O-V-Yb,0.07199999999999962,cubic,227,m-3m
8233,mp-19045,36,5,As-Ba-Mn-O-Zn,0.0,tetragonal,139,4/mmm
8234,mp-19115,20,3,Ca-Fe-O,0.0,orthorhombic,62,mmm
8235,mp-19126,12,3,Cr-Nd-O,0.33420000000000005,tetragonal,141,4/mmm
8236,mp-19148,14,3,K-Mn-O,0.0,monoclinic,14,2/m
8237,mp-19448,20,3,Ni-O-Te,0.0,trigonal,146,1
8238,mp-19789,10,3,B-Mn-W,0.0,tetragonal,127,4/mmm
8239,mp-19867,6,2,As-Np,0.0,tetragonal,129,4/mmm
8240,mp-1989,16,2,Si-Ta,0.0,tetragonal,140,4/mmm
8241,mp-19900,5,3,Ge-La-Ru,0.0,tetragonal,139,4/mmm
8242,mp-19919,4,2,Gd-Sn,0.0,cubic,221,m-3m
8243,mp-20173,5,3,Ce-Cu-Ge,0.0,tetragonal,139,4/mmm
8244,mp-20245,6,3,Ce-Fe-Si,0.0,tetragonal,129,4/mmm
8245,mp-2033,8,2,N-Ni,0.0,hexagonal,182,622
8246,mp-20394,2,2,Eu-Pb,0.0,tetragonal,123,4/mmm
8247,mp-20599,6,2,Pb-Pd,0.0,tetragonal,140,4/mmm
8248,mp-206,16,2,Si-Tb,0.0,hexagonal,193,6/mmm
8249,mp-20619,8,2,Rh-Sb,0.0,orthorhombic,62,mmm
8250,mp-20628,4,2,In-Na,0.0,cubic,227,m-3m
8251,mp-20685,8,2,Cr-Ge,0.0,cubic,223,m-3m
8252,mp-20722,5,3,Ce-Fe-Ge,0.0,tetragonal,107,4mm
8253,mp-20743,8,3,In-La-Pd,0.0,hexagonal,194,6/mmm
8254,mp-20817,12,3,Ge-Pt-Se,0.6271999999999993,orthorhombic,29,mm2
8255,mp-20835,9,3,Ce-Ir-Sn,0.0,hexagonal,189,-6m2
8256,mp-20965,3,2,Cd-Gd,0.0,hexagonal,191,6/mmm
8257,mp-20999,5,3,In-La-N,0.0,cubic,221,m-3m
8258,mp-21256,40,2,C-Mn,0.0,orthorhombic,62,mmm
8259,mp-21290,9,3,Ho-In-Pt,0.0,hexagonal,189,-6m2
8260,mp-21347,12,3,B-Co-Mo,0.0,orthorhombic,62,mmm
8261,mp-21364,8,3,As-Cu-Ho,0.0,tetragonal,129,4/mmm
8262,mp-21911,12,2,P-Ru,0.0,orthorhombic,62,mmm
8263,mp-22106,20,3,Nd-Ni-O,0.0,orthorhombic,62,mmm
8264,mp-22447,32,2,P-Zr,0.0,tetragonal,86,4/m
8265,mp-22811,8,3,Cu-In-Se,0.19860000000000033,tetragonal,122,-42m
8266,mp-22904,6,2,Ca-Cl,5.582800000000001,tetragonal,136,4/mmm
8267,mp-22946,6,3,Cl-Cr-O,2.035,orthorhombic,59,mmm
8268,mp-22958,5,3,Br-K-O,4.0763,trigonal,160,3m
8269,mp-22962,10,3,Br-Cs-Ti,0.0,hexagonal,194,6/mmm
8270,mp-22981,5,3,I-O-Tl,3.0753000000000004,trigonal,160,3m
8271,mp-23116,8,4,Bi-Cu-O-Se,0.34499999999999975,tetragonal,129,4/mmm
8272,mp-23225,8,2,B-Br,3.867,hexagonal,176,6/m
8273,mp-23230,16,2,Cl-P,4.0767,orthorhombic,62,mmm
8274,mp-23356,60,3,B-Bi-O,3.0542,monoclinic,14,2/m
8275,mp-23879,5,3,Ca-H-O,4.1225000000000005,trigonal,164,-3m
8276,mp-24208,3,2,Cr-H,0.0,cubic,225,m-3m
8277,mp-24335,64,4,H-O-Se-Y,4.4171,orthorhombic,19,222
8278,mp-2455,6,2,As-Os,0.7559999999999993,orthorhombic,58,mmm
8279,mp-24722,2,2,H-Rh,0.0,cubic,225,m-3m
8280,mp-2512,12,2,As-Pd,0.0,monoclinic,12,2/m
8281,mp-2525,2,2,Ag-Pr,0.0,cubic,221,m-3m
8282,mp-2563,2,2,Ce-Se,0.0,cubic,225,m-3m
8283,mp-27153,10,2,Br-U,0.21649999999999991,monoclinic,12,2/m
8284,mp-27171,11,3,Hg-P-S,1.8397000000000001,monoclinic,5,2
8285,mp-27275,28,3,B-Li-O,5.1566,monoclinic,14,2/m
8286,mp-27382,56,3,F-Tl-U,0.11749999999999972,monoclinic,14,2/m
8287,mp-27637,3,2,Br-Ni,0.4774999999999996,trigonal,166,-3m
8288,mp-27674,72,3,As-K-O,3.057,orthorhombic,19,222
8289,mp-27755,24,3,Al-Cl-K,5.2915,monoclinic,4,2
8290,mp-27787,24,3,Cl-Nb-P,2.2866999999999997,triclinic,2,-1
8291,mp-27828,9,3,Cl-Cs-Ti,2.2538,cubic,225,m-3m
8292,mp-27859,36,3,F-I-Sb,0.9324,triclinic,2,-1
8293,mp-27866,24,3,Cl-Mo-S,1.4426999999999999,monoclinic,14,2/m
8294,mp-2790,17,2,Ni-P,0.0,tetragonal,87,4/m
8295,mp-28168,42,3,Br-C-Th,0.6551,orthorhombic,64,mmm
8296,mp-28372,36,3,Au-Cl-Se,1.743,monoclinic,14,2/m
8297,mp-28458,6,3,Er-I-Se,2.3094,orthorhombic,59,mmm
8298,mp-28564,22,3,Br-Pb-Rb,3.9477,trigonal,167,-3m
8299,mp-28585,80,3,Cl-I-Nb,1.0701,cubic,205,m-3
8300,mp-28671,16,3,Br-Te-Zr,1.1525,monoclinic,12,2/m
8301,mp-28706,29,3,B-Rh-Sr,0.0,orthorhombic,69,mmm
8302,mp-28766,12,3,K-S-Ti,1.4243,monoclinic,15,2/m
8303,mp-2898,14,3,Au-Ca-O,1.6124,tetragonal,88,4/m
8304,mp-29237,48,3,Se-Sn-Tl,0.9872000000000001,orthorhombic,62,mmm
8305,mp-29298,94,3,Ba-O-Ti,2.5353000000000003,orthorhombic,64,mmm
8306,mp-2940,12,3,Lu-O-P,5.958,tetragonal,141,4/mmm
8307,mp-29443,6,2,I-P,2.0584000000000002,triclinic,2,-1
8308,mp-2973,40,3,O-Pr-Sb,3.1879999999999997,cubic,217,-43m
8309,mp-29767,18,2,Pt-Se,0.0,monoclinic,14,2/m
8310,mp-29936,36,3,I-Pd-Rb,1.1296,orthorhombic,62,mmm
8311,mp-30031,3,2,Ca-I,3.8983,trigonal,164,-3m
8312,mp-30086,20,2,Cl-Ge,4.2671,monoclinic,14,2/m
8313,mp-30123,64,3,Hg-O-Se,0.7264,monoclinic,14,2/m
8314,mp-30817,4,3,Al-Li-Pd,0.0,cubic,225,m-3m
8315,mp-3092,6,3,B-Dy-Ru,0.0,hexagonal,191,6/mmm
8316,mp-30990,30,3,K-O-Si,3.5108,monoclinic,14,2/m
8317,mp-30991,18,3,Ba-I-O,3.5469,monoclinic,15,2/m
8318,mp-31018,6,3,Ag-Bi-Sr,0.054600000000000204,hexagonal,194,6/mmm
8319,mp-31040,10,2,Cl-Nb,1.0799,monoclinic,12,2/m
8320,mp-31064,34,3,B-H-N,5.7603,cubic,202,m-3
8321,mp-31079,38,3,Al-Ce-Ru,0.0,hexagonal,194,6/mmm
8322,mp-31117,20,3,Nd-O-Sc,4.3025,orthorhombic,62,mmm
8323,mp-312,6,2,Ir-Th,0.0,hexagonal,191,6/mmm
8324,mp-31322,17,3,I-La-Os,0.0,triclinic,2,-1
8325,mp-3164,24,3,Ba-O-S,5.9709,orthorhombic,62,mmm
8326,mp-3283,20,3,Nb-O-Rb,3.3102,triclinic,2,-1
8327,mp-3435,20,3,Cu-Nd-Sb,0.3824000000000005,cubic,220,-43m
8328,mp-3453,13,3,Er-Ge-Mn,0.0,hexagonal,191,6/mmm
8329,mp-348,2,2,Pd-Tm,0.0,cubic,221,m-3m
8330,mp-3569,17,3,Nd-Os-Sb,0.0,cubic,204,m-3
8331,mp-4194,14,3,Cr-S-Zn,0.03910000000000036,cubic,227,m-3m
8332,mp-4351,22,3,B-K-S,2.5944000000000003,monoclinic,15,2/m
8333,mp-4425,26,3,Pt-Se-Ta,0.6778999999999997,orthorhombic,55,mmm
8334,mp-4426,20,3,Li-O-Se,2.4751,monoclinic,15,2/m
8335,mp-4841,16,3,Cu-La-S,1.2344999999999997,monoclinic,14,2/m
8336,mp-4886,4,3,Cu-Nd-O,2.6130999999999998,trigonal,166,-3m
8337,mp-4972,4,3,Cu-In-Lu,0.0,cubic,225,m-3m
8338,mp-5040,32,3,Ca-O-Te,3.4006,monoclinic,14,2/m
8339,mp-504502,32,2,P-Ta,0.0,tetragonal,86,4/m
8340,mp-504601,40,3,Cs-O-Zn,1.7128999999999999,monoclinic,14,2/m
8341,mp-5051,7,3,C-Ho-Mo,0.0,monoclinic,12,2/m
8342,mp-505172,24,4,Cu-Na-Se-Zr,0.29700000000000015,orthorhombic,62,mmm
8343,mp-505333,36,3,As-Co-Hf,0.0,orthorhombic,62,mmm
8344,mp-505390,32,3,Ba-O-Re,0.0,orthorhombic,62,mmm
8345,mp-5055,22,3,Mn-Na-S,1.4005999999999998,hexagonal,186,6mm
8346,mp-505814,16,4,Ba-Cs-Nb-O,1.4583000000000002,tetragonal,123,4/mmm
